Index Number,Stop Number,Common Stop Name,Street Name,Town Name,Latitude,Longitude
IE17195,10906,Cionn Fhánada,,,55.2756,-7.6342
IE17196,10747,Machaire Uí Rabhartaigh,,,55.1463,-8.1747
IE17197,10792,Ballyraine School,,,54.9518,-7.7117
IE17198,10736,Fort Dunree,,,55.1955,-7.5473
IE17199,10842,Carrickmore,,,54.8943,-7.465
IE17200,10749,Baile na Carraige,,,54.8654,-8.2798
IE17201,10750,An Machaire,,,54.9291,-8.4427
IE17202,10721,Muff,,,55.0681,-7.2689
IE17203,11265,Fahan,,,55.0834,-7.4613
IE17204,11267,Burnfoot,,,55.0586,-7.405
IE17205,13094,Buncrana,,,55.1358,-7.4566
IE17206,10815,Narin,,,54.8371,-8.4442
IE17207,10816,Kilclooney,,,54.8229,-8.4377
IE17208,10817,Sandfield,,,54.8011,-8.4398
IE17209,10798,Carraig Airt,,,55.1774,-7.793
IE17210,10799,Machaire Loiscthe,,,55.189,-7.8268
IE17211,10800,Umlagh,,,55.1656,-7.8012
IE17212,10726,Umgall,,,55.3311,-7.3003
IE17213,10727,Ardmalin,,,55.3628,-7.3374
IE17214,10728,Malin Head,,,55.377,-7.3694
IE17215,10818,Mín Tine Dé,,,54.7456,-8.3562
IE17216,10819,Meenybraddan,,,54.713,-8.3101
IE17217,10793,Croithlí,,,55.024,-8.2626
IE17218,10794,Anagaire,,,55.0217,-8.3172
IE17219,10795,Mullach Dubh Theas,,,55.0281,-8.3465
IE17220,10796,Aerfort Dhún na nGall,,,55.0378,-8.342
IE17221,10833,Ailt an Chorráin,,,54.9831,-8.4421
IE17222,10723,James Connolly centre,,,55.2961,-7.2653
IE17223,10724,Lag,,,55.3192,-7.3222
IE17224,10725,Culdaff,,,55.2872,-7.1674
IE17225,10729,Bunagee Road,,,55.2944,-7.1703
IE17226,10730,Carthage,,,55.3079,-7.1757
IE17227,10731,Portaleen,,,55.3134,-7.1744
IE17228,10732,Glengad,,,55.3218,-7.1824
IE17229,10733,Urbaleagh National School,,,55.3357,-7.2877
IE17230,10734,Mullins Shop,,,55.3499,-7.3151
IE17231,10801,Na Dúnaibh,,,55.1948,-7.836
IE17232,10802,Cnoc na Muirleog,,,55.1963,-7.8497
IE17233,10803,Doire Chasáin,,,55.2039,-7.8494
IE17234,10804,An tArd Bán,,,55.2106,-7.856
IE17235,10805,Dumhaigh,,,55.2249,-7.8548
IE17236,10806,An Glaidhb,,,55.2178,-7.8145
IE17237,10807,An Sibín Ceoil,,,55.2091,-7.8188
IE17238,10808,Cionn na Leargaí,,,55.1956,-7.8213
IE17239,10809,Radharc Na Mara,,,55.1958,-7.831
IE17240,10810,An Léana Mór,,,55.1618,-7.7856
IE17241,10811,Gort na Brád,,,55.163,-7.7724
IE17242,10813,Duibhleann Riach,,,55.1667,-7.7344
IE17243,10737,Buncrana,,,55.1362,-7.4565
IE17244,10738,Tirnasligo,,,55.2693,-7.497
IE17245,10739,Glenevin Waterfall,,,55.2679,-7.436
IE17246,10722,Bridgend,,,55.0445,-7.3817
IE17247,14601,Portnablagh,,,55.1777,-7.9314
IE17248,14600,An Tearmann,,,55.0442,-7.8086
IE17249,853000033,Newtowncunningham West,,,54.9964,-7.5216
IE17250,10875,Drummacanoo,,,54.9594,-7.8586
IE17251,12545,Drumaweer,,,55.2045,-6.9915
IE17252,11247,Shrove,,,55.226,-6.9294
IE17253,12266,Greencastle,,,55.2036,-6.9797
IE17254,10741,An Bun Beag,,,55.064,-8.2999
IE17255,10742,Ionad Teampall Croine,,,54.9486,-8.3541
IE17256,10743,Lidl An Clochán Liath,,,54.9499,-8.3497
IE17257,10745,Otharlann Pobail,,,54.9521,-8.359
IE17258,10746,Ionad Seirbhísí Pobail,,,54.9544,-8.3595
IE17259,10784,Ballylennan,,,54.8879,-7.5111
IE17260,10785,Drumbeg,,,54.8828,-7.5511
IE17261,10786,Carrickadawson,,,54.8962,-7.5601
IE17262,10787,Raymoghy,,,54.9434,-7.6346
IE17263,10788,Pluck,,,54.94,-7.6412
IE17264,13575,An Tearmann,,,55.0483,-7.8166
IE17265,10905,Baile Láir,,,55.2524,-7.6738
IE17266,11255,Malin,,,55.2953,-7.2615
IE17267,141771,ATU Killybegs,,,54.6318,-8.4445
IE17268,140261,Ardaghy Glebe,,,54.6539,-8.2858
IE17269,10937,Bundoran Church,,,54.4761,-8.2784
IE17270,10938,Bundoran Cinema,,,54.4775,-8.2746
IE17271,10939,Bundoran Cinema,,,54.4775,-8.2747
IE17272,4081,Donegal (Depot),,,54.6571,-8.1072
IE17273,4082,Donegal (Depot),,,54.6571,-8.1072
IE17274,8530GA00001,Toraigh,,,55.2638,-8.2267
IE17275,8530GA00002,Machaire Uí Rabhartaigh,,,55.1474,-8.1735
IE17276,8530GA00006,Ailt an Chorráin,,,54.9829,-8.4419
IE17277,8530GA00008,Árainn Mhór,,,54.9899,-8.4968
IE17278,853000029,Donegal Town Garda Station,,,54.6509,-8.1116
IE17279,13096,Ballymacarry,,,55.1229,-7.456
IE17280,13097,Luddan,,,55.1156,-7.4611
IE17281,13098,Tievebane,,,55.0633,-7.4258
IE17282,13099,Magherabeg,,,55.0699,-7.4403
IE17283,13100,Magherabeg,,,55.0695,-7.4393
IE17284,13101,Ballymacarry,,,55.126,-7.4567
IE17285,11264,Fahan,,,55.0842,-7.4628
IE17286,152091,Topaz Belleek,N3,Belleek,54.4774,-8.0985
IE17287,600261,Pettigo,,,54.5493,-7.8322
IE17288,853000040,Killybegs,,,54.637,-8.44
IE17289,12258,Burt,,Burt,55.0399,-7.429
IE17290,853000049,Soppog,,,55.0643,-7.3132
IE17291,853000067,Soppog,,,55.0644,-7.3131
IE17292,853000052,Drumhaggart,,,55.0641,-7.339
IE17293,853000064,Drumhaggart,,,55.064,-7.3389
IE17294,11266,Burnfoot,,,55.0585,-7.4051
IE17295,853000068,Castletown School,,,54.9194,-7.4893
IE17296,853000070,Saint Johnston,,,54.9347,-7.4584
IE17297,853000071,Dundee,,,54.94,-7.4532
IE17298,13008,Dunmore,,,55.1625,-7.8025
IE17299,13009,Gleann Cheo,,,55.1592,-7.7914
IE17300,13010,Tulach,,,55.15,-7.7446
IE17301,13011,Duibhleann Riach,,,55.1667,-7.7344
IE17302,13012,Tirloughan,,,55.1758,-7.7751
IE17303,13579,Dunfanaghy,Main Street,Dunfanaghy,55.1832,-7.9716
IE17304,13580,Creeslough,,,55.1211,-7.905
IE17305,13581,Creeslough,,,55.1212,-7.9054
IE17306,13582,Kilmacrennan,,,55.0279,-7.7752
IE17307,13583,Kilmacrennan,,,55.0284,-7.7765
IE17308,13774,Letterkenny Shopping Centre,,,54.9533,-7.7238
IE17309,13605,Oldtown Road,,,54.9458,-7.7409
IE17310,13606,Oldtown Road,,,54.9459,-7.7405
IE17311,13775,Paddy Harte Road,,,54.9454,-7.7337
IE17312,13776,Ballymacool,,,54.9478,-7.7568
IE17313,13777,Scoil Cholmcille,,,54.9518,-7.7439
IE17314,13778,Glendale Drive,,,54.9678,-7.7668
IE17315,13779,Killylastin,,,54.9683,-7.7624
IE17316,13780,Solomon's Court,,,54.9654,-7.7579
IE17317,13781,Doctor McGinley Road,,,54.9579,-7.748
IE17318,11271,Letterkenny Hospital,,,54.9585,-7.7357
IE17319,853000362,ATU Letterkenny,,,54.9512,-7.7222
IE17320,13782,Meadow Hill,,,54.964,-7.6973
IE17321,13783,IDA Business Park,,,54.9637,-7.7173
IE17322,13784,Beinn Aoibhinn,,,54.9604,-7.7211
IE17323,13785,Gortlee Road,,,54.957,-7.7162
IE17324,13584,Bridgetown,,,54.5951,-8.1125
IE17325,13586,Baile na Finne,,,54.8686,-8.1219
IE17326,13588,Baile na Finne,,,54.8685,-8.1218
IE17327,14838,Glenties,,,54.7975,-8.2836
IE17328,13589,Glenties,,,54.7976,-8.2835
IE17329,13750,Ramelton,,,55.0368,-7.651
IE17330,13751,Ramelton,,,55.0367,-7.651
IE17331,13592,Market Square,,,54.9497,-7.7375
IE17332,13013,Cockhill Road,,,55.1379,-7.4559
IE17333,14661,Moness,,,55.0319,-7.4549
IE17334,14676,Newtowncunningham North,,,54.9983,-7.5153
IE17335,13594,An Clochán Liath N56,,,54.9505,-8.3582
IE17336,14914,Killybegs,,,54.6366,-8.4419
IE17337,13593,Donegal,,,54.6524,-8.1112
IE17338,13147,Donegal,,,54.6527,-8.1113
IE17339,13607,An Fál Carrach,,,55.1364,-8.105
IE17340,12391,Doirí Beaga,,,55.0784,-8.2899
IE17341,14589,An Bun Beag,,,55.0612,-8.3008
IE17342,14912,Ballyshannon,,,54.5003,-8.1906
IE17343,853000181,Ture,,,55.0866,-7.2457
IE17344,853000182,Glentogher,,,55.2116,-7.2608
IE17345,12546,Drumaville,,,55.2805,-7.2349
IE17346,853000110,Radharc na Trá Bréige,,,55.2991,-7.2515
IE17347,853000137,Balleeghan,,,55.3173,-7.1987
IE17348,12547,Drumaweer,Church Brae,,55.2047,-6.9907
IE17349,11251,Quigley's Point,,,55.1241,-7.1957
IE17350,13093,Mulroy Court,,,55.082,-7.6869
IE17351,13109,Coylin Court,,,55.0394,-7.6536
IE17352,13110,Lennon Grove,Chapel Road,,55.034,-7.6505
IE17353,13111,Lennon Grove,Ellistrin Road,,55.0339,-7.6508
IE17354,13112,Coylin Court,,,55.0391,-7.6554
IE17355,13113,Mulroy Court,,,55.0805,-7.6854
IE17356,11272,Greencastle,,,55.2038,-6.9837
IE17357,11273,Greencastle,,,55.2038,-6.9839
IE17358,11275,Bruckless,,,54.64,-8.3885
IE17359,11276,Bruckless,,,54.64,-8.3881
IE17360,11751,Drumnahoagh,Derry Road,,54.9456,-7.703
IE17361,11752,Drumnahoagh,Derry Road,,54.9454,-7.7034
IE17362,12194,Baile Láir,,,55.2525,-7.6739
IE17363,12195,Shrove,,,55.2261,-6.9294
IE17364,12196,Kerrykeel,,,55.1374,-7.666
IE17365,12197,Rathmullan,,,55.0942,-7.5378
IE17366,12198,Ture,,,55.0948,-7.2329
IE17367,12199,Ture,,,55.0947,-7.2327
IE17368,12200,Loch an Iúir,,,54.9984,-8.2897
IE17369,12201,Moness,,,55.0309,-7.4581
IE17370,12202,Moness,,,55.0306,-7.4585
IE17371,12203,Church Hill,,,54.9886,-7.8914
IE17372,12204,Newtowncunningham North,,,54.9993,-7.5108
IE17373,12205,Newtowncunningham North,,,54.9991,-7.5106
IE17374,12208,Drummacanoo,,,54.9592,-7.8589
IE17375,12358,Gleneely,Malin Road,,55.2398,-7.1478
IE17376,12359,Ardmalin,,,55.3627,-7.3371
IE17377,12360,Bridgend,,,55.0445,-7.382
IE17378,12361,Bridgend,,,55.0444,-7.3823
IE17379,12643,Letterkenny Retail Park,,,54.9477,-7.73
IE17380,12644,Century Cinema,,,54.9446,-7.7357
IE17381,12645,Ballymacool,,,54.9463,-7.7583
IE17382,12646,Ballymacool Wood,,,54.9477,-7.7601
IE17383,12647,Gleánn Eadán,,,54.9686,-7.7656
IE17384,12649,Fernhill,Fernhill Upper,,54.9603,-7.7504
IE17385,12650,Letterkenny Hospital,,,54.9588,-7.7357
IE17386,12651,Gort Na Gréine,,,54.9707,-7.7351
IE17387,12652,Ceannan View,,,54.9727,-7.7277
IE17388,12653,Foxhills,,,54.9755,-7.7304
IE17389,12654,Mountain Top,Kilmacrenan Road,,54.9769,-7.7252
IE17390,12655,Calhame Road,Calhame Road,,54.9814,-7.722
IE17391,12656,Thornberry,,,54.9742,-7.7253
IE17392,12657,Brookfield Heights,,,54.9694,-7.7252
IE17393,12658,Dunnes Stores,,,54.9456,-7.7421
IE17394,12659,Oldtown Road,Oldtown Road,,54.9418,-7.7397
IE17395,12660,New Brookcourt,,,54.9401,-7.7374
IE17396,12661,Cill Gréine,,,54.9395,-7.7333
IE17397,12662,The Maples,,,54.9387,-7.7319
IE17398,12663,Rowan Park,,,54.9366,-7.7309
IE17399,12664,Hillview,,,54.9354,-7.7338
IE17400,12665,Carraig Craobh,Carraig Craobh,,54.9404,-7.7444
IE17401,12666,Leitir Ard,,,54.9372,-7.7518
IE17402,12667,Rann Mór Walk,Rann Mór Walk,,54.9401,-7.7451
IE17403,12668,Ros Suilighe,New Mills Road,,54.9442,-7.7423
IE17404,12669,Scribly,,,54.9419,-7.7238
IE17405,12670,Clanree Hotel,,,54.9438,-7.698
IE17406,12671,Business Centre,Derry Road,,54.9469,-7.71
IE17407,8530GA12735,Buncrana,,,55.1268,-7.4641
IE17408,8530GA12736,Rathmullan,,,55.0949,-7.5308
IE17409,8530GA12766,Aerfort Dhún na nGall Clárú,,,55.0381,-8.3426
IE17410,8530GA12781,Aerfort Dhún na nGall,,,55.0382,-8.3425
IE17411,12946,Tievebane,,,55.0633,-7.426
IE17412,13000,Ballylennan,,,54.8879,-7.5111
IE17413,13001,Carrickadawson,,,54.8964,-7.56
IE17414,13002,Carrickmore,,,54.8943,-7.4648
IE17415,13003,Dromore,,,54.9451,-7.6777
IE17416,13004,Drumbeg,,,54.8827,-7.551
IE17417,13005,Drumoghill,,,54.9363,-7.594
IE17418,13006,Pluck,,,54.94,-7.641
IE17419,13007,Raymoghy,,,54.9435,-7.6345
IE17420,12974,Umgall,,,55.331,-7.3
IE17421,12975,Malin,,,55.295,-7.2593
IE17422,12976,Drumaville,,,55.2807,-7.2349
IE17423,13033,Cloghfin South,,,54.7936,-7.551
IE17424,13034,Castlefin,Main Street,,54.8027,-7.5935
IE17425,13035,Cross Roads,,,54.7857,-7.6913
IE17426,13065,Silver Tassie Hotel,,,54.9871,-7.6685
IE17427,13073,Welchtown,,,54.8176,-7.872
IE17428,13075,Ballyraine School,Ballyraine Road,,54.9519,-7.7118
IE17429,13151,Carndonagh (Event Stop),,,55.2502,-7.2699
IE17430,13152,Aghangaddy (Event Stop),,,55.0223,-7.6511
IE17431,13153,Bundoran (Event Stop),,,54.4825,-8.2687
IE17432,557041,Lough Derg,,,54.6066,-7.8587
IE17433,14562,Portnablagh,,,55.1777,-7.9317
IE17434,14563,An Luinnigh,,,55.094,-8.2823
IE17435,14564,An Bun Beag,,,55.0613,-8.3006
IE17436,14565,An Tearmann,,,55.0442,-7.8082
IE17437,14566,Béal na Cruite,,,55.0012,-8.3976
IE17438,14567,Letterkenny Hospital,,,54.9599,-7.7327
IE17439,14568,An Clochán Liath,Lower Main Road,,54.9502,-8.3608
IE17440,14569,Pearse Road,Pearse Road,,54.9498,-7.7334
